cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
      2067, 7.000000216E-03,-4.034081940E-03,-7.075553760E-03,-6.606839180E+00
      2068, 7.000000216E-03,-4.131311551E-03,-6.887453608E-03,-5.469110012E+00
      2069, 7.000000216E-03,-4.044117406E-03,-7.105570752E-03,-6.559385300E+00
      2070, 7.000000216E-03,-4.135463387E-03,-6.919667125E-03,-5.716502666E+00
      2071, 7.000000216E-03,-4.136782605E-03,-6.951176096E-03,-5.918195724E+00
      2072, 7.000000216E-03,-4.051488359E-03,-7.130327635E-03,-6.441866398E+00
      2073, 7.000000216E-03,-4.021465313E-03,-7.122807670E-03,-6.471736908E+00
      2074, 7.000000216E-03,-3.989838529E-03,-7.114463020E-03,-6.442819595E+00
      2075, 7.000000216E-03,-3.907835111E-03,-7.811515592E-03,-1.056794047E+00
      2076, 7.000000216E-03,-3.914808389E-03,-7.819958031E-03,-2.736688137E+00
      2077, 7.000000216E-03,-3.923176322E-03,-7.830088958E-03,-3.799654961E+00
      2078, 7.000000216E-03,-3.933217376E-03,-7.842245512E-03,-4.528989315E+00
      2079, 7.000000216E-03,-3.945266828E-03,-7.856833749E-03,-5.082380772E+00
      2080, 7.000000216E-03,-3.947096877E-03,-7.785104215E-03,-1.031147838E+00
      2081, 7.000000216E-03,-3.951229621E-03,-7.795055397E-03,-2.720615149E+00
      2082, 7.000000216E-03,-3.956188448E-03,-7.806997746E-03,-3.790851831E+00
      2083, 7.000000216E-03,-3.962139133E-03,-7.821328007E-03,-4.503899097E+00
      2084, 7.000000216E-03,-3.969280515E-03,-7.838523015E-03,-5.044577122E+00
      2085, 7.000000216E-03,-3.990704194E-03,-7.766869385E-03,-1.048797131E+00
      2086, 7.000000216E-03,-3.991641104E-03,-7.777764462E-03,-2.728955984E+00
      2087, 7.000000216E-03,-3.992765211E-03,-7.790839765E-03,-3.782576084E+00
      2088, 7.000000216E-03,-3.994113766E-03,-7.806529757E-03,-4.489962578E+00
      2089, 7.000000216E-03,-3.995733336E-03,-7.825357839E-03,-5.031284332E+00
      2090, 7.000000216E-03,-4.037488252E-03,-7.757333107E-03,-1.060569048E+00
      2091, 7.000000216E-03,-4.036113154E-03,-7.768182084E-03,-2.740953922E+00
      2092, 7.000000216E-03,-4.034462851E-03,-7.781201042E-03,-3.781637430E+00
      2093, 7.000000216E-03,-4.032481927E-03,-7.796823513E-03,-4.483487606E+00
      2094, 7.000000216E-03,-4.030105192E-03,-7.815570571E-03,-5.021870136E+00
      2095, 7.000000216E-03,-4.085724242E-03,-7.757263258E-03,-1.098345518E+00
      2096, 7.000000216E-03,-4.083166365E-03,-7.767959498E-03,-2.782044411E+00
      2097, 7.000000216E-03,-4.080097191E-03,-7.780794520E-03,-3.820787907E+00
      2098, 7.000000216E-03,-4.076414742E-03,-7.796196267E-03,-4.537417889E+00
      2099, 7.000000216E-03,-4.071995616E-03,-7.814678364E-03,-5.081988811E+00
      2100, 7.000000216E-03,-4.133657552E-03,-7.766800001E-03,-1.116069674E+00
      2101, 7.000000216E-03,-4.131314810E-03,-7.777541876E-03,-2.816457748E+00
      2102, 7.000000216E-03,-4.128504544E-03,-7.790433243E-03,-3.874241114E+00
      2103, 7.000000216E-03,-4.125131760E-03,-7.805902511E-03,-4.604397297E+00
      2104, 7.000000216E-03,-4.121084698E-03,-7.824465632E-03,-5.153348446E+00
      2105, 7.000000216E-03,-4.177806899E-03,-7.785036229E-03,-1.047262907E+00
      2106, 7.000000216E-03,-4.173462745E-03,-7.794836536E-03,-2.764879227E+00
      2107, 7.000000216E-03,-4.168250132E-03,-7.806597278E-03,-3.852574587E+00
      2108, 7.000000216E-03,-4.161994904E-03,-7.820710540E-03,-4.586206913E+00
      2109, 7.000000216E-03,-4.154488444E-03,-7.837646641E-03,-5.124387264E+00
      2110, 7.000000216E-03,-4.217068665E-03,-7.811446674E-03,-1.089260936E+00
      2111, 7.000000216E-03,-4.209884442E-03,-7.819738239E-03,-2.807887793E+00
      2112, 7.000000216E-03,-4.201262724E-03,-7.829688489E-03,-3.894256353E+00
      2113, 7.000000216E-03,-4.190916661E-03,-7.841628976E-03,-4.633604527E+00
      2114, 7.000000216E-03,-4.178501666E-03,-7.855957374E-03,-5.182049751E+00
      2115, 7.000000216E-03,-3.874015296E-03,-8.154665120E-03,-1.033593655E+00
      2116, 7.000000216E-03,-3.882457735E-03,-8.147692308E-03,-2.702962637E+00
      2117, 7.000000216E-03,-3.874247894E-03,-7.844907232E-03,-1.023185611E+00
      2118, 7.000000216E-03,-3.892588429E-03,-8.139324374E-03,-3.767946482E+00
      2119, 7.000000216E-03,-3.883201862E-03,-7.850939408E-03,-2.694436312E+00
      2120, 7.000000216E-03,-3.893946763E-03,-7.858176716E-03,-3.760492325E+00
      2121, 7.000000216E-03,-3.904745448E-03,-8.129282854E-03,-4.475805759E+00
      2122, 7.000000216E-03,-3.906840459E-03,-7.866862230E-03,-4.488931656E+00
      2123, 7.000000216E-03,-3.919333685E-03,-8.117233403E-03,-5.013228416E+00
      2124, 7.000000216E-03,-3.922312520E-03,-7.877284661E-03,-5.041066170E+00
      2125, 7.000000216E-03,-3.847604850E-03,-8.115403354E-03,-1.012553215E+00
      2126, 7.000000216E-03,-3.857556032E-03,-8.111271076E-03,-2.689708948E+00
      2127, 7.000000216E-03,-3.869497683E-03,-8.106311783E-03,-3.757735729E+00
      2128, 7.000000216E-03,-3.883827711E-03,-8.100360632E-03,-4.453493595E+00
      2129, 7.000000216E-03,-3.901023185E-03,-8.093219250E-03,-4.981493473E+00
      2130, 7.000000216E-03,-3.829369554E-03,-8.071796037E-03,-1.029058933E+00
      2131, 7.000000216E-03,-3.840265330E-03,-8.070859127E-03,-2.689439058E+00
      2132, 7.000000216E-03,-3.853339935E-03,-8.069735020E-03,-3.736847401E+00
      2133, 7.000000216E-03,-3.869029926E-03,-8.068386465E-03,-4.433125496E+00
      2134, 7.000000216E-03,-3.887857543E-03,-8.066767827E-03,-4.974065304E+00
      2135, 7.000000216E-03,-3.819899401E-03,-8.024502546E-03,-1.066143394E+00
      2136, 7.000000216E-03,-3.830893664E-03,-8.024755865E-03,-2.725466728E+00
      2137, 7.000000216E-03,-3.844087012E-03,-8.025059476E-03,-3.758115768E+00
      2138, 7.000000216E-03,-3.859919030E-03,-8.025426418E-03,-4.463706017E+00
      2139, 7.000000216E-03,-3.878917079E-03,-8.025865071E-03,-5.014523506E+00
      2140, 7.000000216E-03,-4.250984639E-03,-7.845334709E-03,-1.079723835E+00
      2141, 7.000000216E-03,-4.242542200E-03,-7.852308452E-03,-2.800181627E+00
      2142, 7.000000216E-03,-4.232411273E-03,-7.860676385E-03,-3.897018194E+00
      2143, 7.000000216E-03,-4.220254719E-03,-7.870717905E-03,-4.639591217E+00
      2144, 7.000000216E-03,-4.205666482E-03,-7.882767357E-03,-5.187274456E+00
      2145, 7.000000216E-03,-3.819829552E-03,-7.976266555E-03,-1.066334128E+00
      2146, 7.000000216E-03,-3.830670845E-03,-7.977702655E-03,-2.744235992E+00
      2147, 7.000000216E-03,-3.843680257E-03,-7.979425602E-03,-3.776812553E+00
      2148, 7.000000216E-03,-3.859291319E-03,-7.981493138E-03,-4.483397007E+00
      2149, 7.000000216E-03,-3.878025105E-03,-7.983974181E-03,-5.032324314E+00
      2150, 7.000000216E-03,-3.829153487E-03,-7.929326966E-03,-1.061874747E+00
      2151, 7.000000216E-03,-3.839574289E-03,-7.932735607E-03,-2.733780622E+00
      2152, 7.000000216E-03,-3.852078924E-03,-7.936825044E-03,-3.776226997E+00
      2153, 7.000000216E-03,-3.867084626E-03,-7.941732183E-03,-4.491761684E+00
      2154, 7.000000216E-03,-3.885091748E-03,-7.947620936E-03,-5.045639992E+00
      2155, 7.000000216E-03,-3.847690765E-03,-7.884653285E-03,-1.066703081E+00
      2156, 7.000000216E-03,-3.857831936E-03,-7.888910361E-03,-2.731664181E+00
      2157, 7.000000216E-03,-3.870001296E-03,-7.894018665E-03,-3.780943394E+00
      2158, 7.000000216E-03,-3.884604434E-03,-7.900148630E-03,-4.505231380E+00
      2159, 7.000000216E-03,-3.902128432E-03,-7.907504216E-03,-5.065737247E+00
      2160, 7.000000216E-03,-4.277592059E-03,-7.885194384E-03,-1.075587392E+00
      2161, 7.000000216E-03,-4.268073477E-03,-7.890641689E-03,-2.799898148E+00
      2162, 7.000000216E-03,-4.256651737E-03,-7.897179574E-03,-3.905262947E+00
      2163, 7.000000216E-03,-4.242945462E-03,-7.905023172E-03,-4.644882202E+00
      2164, 7.000000216E-03,-4.226497374E-03,-7.914436981E-03,-5.189853668E+00
      2165, 7.000000216E-03,-4.295827355E-03,-7.928801700E-03,-1.032133222E+00
      2166, 7.000000216E-03,-4.285364412E-03,-7.931053638E-03,-2.752643824E+00
      2167, 7.000000216E-03,-4.272809252E-03,-7.933756337E-03,-3.858541727E+00
      2168, 7.000000216E-03,-4.257743247E-03,-7.936998270E-03,-4.584715843E+00
      2169, 7.000000216E-03,-4.239663482E-03,-7.940889336E-03,-5.123685360E+00
      2170, 7.000000216E-03,-4.305166658E-03,-7.974988781E-03,-1.047366619E+00
      2171, 7.000000216E-03,-4.294317681E-03,-7.973613217E-03,-2.737282753E+00
      2172, 7.000000216E-03,-4.281299189E-03,-7.971962914E-03,-3.816452265E+00
      2173, 7.000000216E-03,-4.265676253E-03,-7.969981059E-03,-4.543609142E+00
      2174, 7.000000216E-03,-4.246929195E-03,-7.967604324E-03,-5.097442627E+00
      2175, 7.000000216E-03,-4.305236042E-03,-8.023224771E-03,-1.081027508E+00
      2176, 7.000000216E-03,-4.294540733E-03,-8.020666428E-03,-2.761631489E+00
      2177, 7.000000216E-03,-4.281705711E-03,-8.017597720E-03,-3.819031000E+00
      2178, 7.000000216E-03,-4.266303498E-03,-8.013914339E-03,-4.552508831E+00
      2179, 7.000000216E-03,-4.247820936E-03,-8.009495214E-03,-5.113902092E+00
      2180, 7.000000216E-03,-4.295700230E-03,-8.071157150E-03,-1.091354609E+00
      2181, 7.000000216E-03,-4.284957889E-03,-8.068814874E-03,-2.766791821E+00
      2182, 7.000000216E-03,-4.272066988E-03,-8.066004142E-03,-3.821862936E+00
      2183, 7.000000216E-03,-4.256597720E-03,-8.062631823E-03,-4.560166359E+00
      2184, 7.000000216E-03,-4.238034599E-03,-8.058585227E-03,-5.124402523E+00
      2185, 7.000000216E-03,-3.907407168E-03,-8.188252337E-03,-9.942463636E-01
      2186, 7.000000216E-03,-3.913438879E-03,-8.179298602E-03,-2.637539864E+00
      2187, 7.000000216E-03,-4.277162720E-03,-8.115829900E-03,-1.035983086E+00
      2188, 7.000000216E-03,-3.920677118E-03,-8.168553934E-03,-3.696732759E+00
      2189, 7.000000216E-03,-4.266699776E-03,-8.112640120E-03,-2.702656507E+00
      2190, 7.000000216E-03,-4.254144151E-03,-8.108810522E-03,-3.775419474E+00
      2191, 7.000000216E-03,-3.929362632E-03,-8.155660704E-03,-4.409382343E+00
      2192, 7.000000216E-03,-4.239077680E-03,-8.104215376E-03,-4.513359070E+00
      2193, 7.000000216E-03,-3.939785529E-03,-8.140187711E-03,-4.952790737E+00
      2194, 7.000000216E-03,-4.220997915E-03,-8.098701015E-03,-5.068952084E+00
      2195, 7.000000216E-03,-4.250751808E-03,-8.155092597E-03,-1.015797615E+00
      2196, 7.000000216E-03,-4.241798073E-03,-8.149061352E-03,-2.682787895E+00
      2197, 7.000000216E-03,-4.231053405E-03,-8.141823113E-03,-3.754906654E+00
      2198, 7.000000216E-03,-4.218159709E-03,-8.133137599E-03,-4.486279488E+00
      2199, 7.000000216E-03,-4.202687647E-03,-8.122715168E-03,-5.036411285E+00
      2200, 7.000000216E-03,-4.217165057E-03,-8.188484237E-03,-1.038159966E+00
      2201, 7.000000216E-03,-4.210191779E-03,-8.180042729E-03,-2.697971582E+00
      2202, 7.000000216E-03,-4.201823846E-03,-8.169911802E-03,-3.752868414E+00
      2203, 7.000000216E-03,-4.191782326E-03,-8.157754317E-03,-4.476705074E+00
      2204, 7.000000216E-03,-4.179732874E-03,-8.143166080E-03,-5.031941891E+00
      2205, 7.000000216E-03,-4.177903291E-03,-8.214894682E-03,-9.846928716E-01
      2206, 7.000000216E-03,-4.173770547E-03,-8.204944432E-03,-2.615890980E+00
      2207, 7.000000216E-03,-4.168811254E-03,-8.193003014E-03,-3.674442768E+00
      2208, 7.000000216E-03,-4.162860569E-03,-8.178672753E-03,-4.393210888E+00
      2209, 7.000000216E-03,-4.155719653E-03,-8.161476813E-03,-4.943483829E+00
      2210, 7.000000216E-03,-3.961655311E-03,-7.875908166E-03,-5.562476635E+00
      2211, 7.000000216E-03,-3.979462199E-03,-7.859953679E-03,-5.532904148E+00
      2212, 7.000000216E-03,-4.002608359E-03,-7.849780843E-03,-5.541386604E+00
      2213, 7.000000216E-03,-4.134295974E-03,-8.233129978E-03,-9.659333825E-01
      2214, 7.000000216E-03,-4.133358598E-03,-8.222234435E-03,-2.555613756E+00
      2215, 7.000000216E-03,-4.132234957E-03,-8.209159598E-03,-3.609251261E+00
      2216, 7.000000216E-03,-4.130885936E-03,-8.193470538E-03,-4.332342625E+00
      2217, 7.000000216E-03,-4.129267298E-03,-8.174642920E-03,-4.889853001E+00
      2218, 7.000000216E-03,-4.032501951E-03,-7.840964012E-03,-5.543532848E+00
      2219, 7.000000216E-03,-4.070077091E-03,-7.839758880E-03,-5.578609943E+00
      2220, 7.000000216E-03,-4.087002017E-03,-8.242600597E-03,-9.742340446E-01
      2221, 7.000000216E-03,-4.087255802E-03,-8.231606334E-03,-2.553472281E+00
      2222, 7.000000216E-03,-4.087560344E-03,-8.218413219E-03,-3.605311871E+00
      2223, 7.000000216E-03,-4.087926354E-03,-8.202580735E-03,-4.331415653E+00
      2224, 7.000000216E-03,-4.088365007E-03,-8.183582686E-03,-4.895606518E+00
      2225, 7.000000216E-03,-4.112781025E-03,-7.845984772E-03,-5.579467773E+00
      2226, 7.000000216E-03,-4.139563069E-03,-7.858338766E-03,-5.651116848E+00
      2227, 7.000000216E-03,-4.160748795E-03,-7.874885574E-03,-5.661362171E+00
      2228, 7.000000216E-03,-4.038766492E-03,-8.242670447E-03,-9.646751285E-01
      2229, 7.000000216E-03,-4.040202126E-03,-8.231829852E-03,-2.553887129E+00
      2230, 7.000000216E-03,-4.041925538E-03,-8.218819275E-03,-3.610255480E+00
      2231, 7.000000216E-03,-4.043993540E-03,-8.203208447E-03,-4.333611965E+00
      2232, 7.000000216E-03,-4.046474583E-03,-8.184474893E-03,-4.894320965E+00
      2233, 7.000000216E-03,-3.942550160E-03,-7.893716916E-03,-5.584582806E+00
      2234, 7.000000216E-03,-3.991343081E-03,-8.233200759E-03,-9.869944453E-01
      2235, 7.000000216E-03,-3.939833492E-03,-8.102130145E-03,-5.505958557E+00
      2236, 7.000000216E-03,-3.993684892E-03,-8.222457021E-03,-2.574363947E+00
      2237, 7.000000216E-03,-3.996495623E-03,-8.209566586E-03,-3.628010035E+00
      2238, 7.000000216E-03,-3.999868408E-03,-8.194098249E-03,-4.352485657E+00
      2239, 7.000000216E-03,-4.003915470E-03,-8.175535128E-03,-4.917155266E+00
      2240, 7.000000216E-03,-3.924725577E-03,-8.082099259E-03,-5.517927170E+00
      2241, 7.000000216E-03,-3.912570886E-03,-8.061233908E-03,-5.490688801E+00
      2242, 7.000000216E-03,-3.908094019E-03,-8.025246672E-03,-5.597974300E+00
      2243, 7.000000216E-03,-4.183600191E-03,-7.897324860E-03,-5.684033394E+00
      2244, 7.000000216E-03,-3.946668934E-03,-8.214662783E-03,-9.731428623E-01
      2245, 7.000000216E-03,-3.949860111E-03,-8.204199374E-03,-2.582921505E+00
      2246, 7.000000216E-03,-3.953689709E-03,-8.191644214E-03,-3.646251917E+00
      2247, 7.000000216E-03,-3.958284855E-03,-8.176578209E-03,-4.366041183E+00
      2248, 7.000000216E-03,-3.963799216E-03,-8.158498444E-03,-4.922048092E+00
      2249, 7.000000216E-03,-3.908364102E-03,-7.986593992E-03,-5.646056175E+00
      2250, 7.000000216E-03,-3.913662396E-03,-7.952704094E-03,-5.622542858E+00
      2251, 7.000000216E-03,-3.925014753E-03,-7.917549461E-03,-5.544592381E+00
      2252, 7.000000216E-03,-4.202196375E-03,-7.923529483E-03,-5.661785126E+00
      2253, 7.000000216E-03,-4.214626737E-03,-7.943745703E-03,-5.641510487E+00
      2254, 7.000000216E-03,-4.218145274E-03,-7.967185229E-03,-5.676745415E+00
      2255, 7.000000216E-03,-4.217834212E-03,-8.006080985E-03,-5.717610359E+00
      2256, 7.000000216E-03,-3.954454325E-03,-8.120951243E-03,-5.449663639E+00
      2257, 7.000000216E-03,-4.209885374E-03,-8.052134886E-03,-5.681080818E+00
      2258, 7.000000216E-03,-4.198169801E-03,-8.088207804E-03,-5.559124947E+00
      2259, 7.000000216E-03,-4.182163626E-03,-8.106434718E-03,-5.577711105E+00
      2260, 7.000000216E-03,-4.162303638E-03,-8.123467676E-03,-5.545082092E+00
      2261, 7.000000216E-03,-4.141794052E-03,-8.139090613E-03,-5.502199173E+00
      2262, 7.000000216E-03,-4.118677229E-03,-8.151194081E-03,-5.428288937E+00
      2263, 7.000000216E-03,-4.086159635E-03,-8.160200901E-03,-5.379483700E+00
      2264, 7.000000216E-03,-4.050128162E-03,-8.159037679E-03,-5.431187630E+00
      2265, 7.000000216E-03,-4.011977930E-03,-8.150761016E-03,-5.444781303E+00
      2266, 7.000000216E-03,-3.976276144E-03,-8.135488257E-03,-5.460098743E+00
      2267, 7.000000216E-03,-4.069346003E-03,-7.927972823E-03,-6.451334000E+00
      2268, 7.000000216E-03,-4.072297364E-03,-7.896761410E-03,-6.249076843E+00
      2269, 7.000000216E-03,-4.066993482E-03,-7.961192168E-03,-6.579951286E+00
      2270, 7.000000216E-03,-3.953357693E-03,-7.920900360E-03,-5.938872814E+00
      2271, 7.000000216E-03,-4.028770607E-03,-7.922716439E-03,-6.362861156E+00
      2272, 7.000000216E-03,-4.072254524E-03,-7.868414745E-03,-5.975889206E+00
      2273, 7.000000216E-03,-3.988672979E-03,-7.918686606E-03,-6.175844193E+00
      2274, 7.000000216E-03,-3.950735088E-03,-7.954576984E-03,-6.084500313E+00
      2275, 7.000000216E-03,-4.110351671E-03,-7.869406603E-03,-5.928028584E+00
      2276, 7.000000216E-03,-4.112983588E-03,-7.897813804E-03,-6.185596943E+00
      2277, 7.000000216E-03,-4.174246453E-03,-8.046192117E-03,-6.125272751E+00
      2278, 7.000000216E-03,-3.986963071E-03,-7.885885425E-03,-5.911047935E+00
      2279, 7.000000216E-03,-4.109923728E-03,-7.930461317E-03,-6.409054279E+00
      2280, 7.000000216E-03,-4.179160576E-03,-8.004071191E-03,-6.188361168E+00
      2281, 7.000000216E-03,-4.035434686E-03,-7.892711088E-03,-6.176138878E+00
      2282, 7.000000216E-03,-4.181754775E-03,-7.966864854E-03,-6.127165794E+00
      2283, 7.000000216E-03,-3.947702236E-03,-7.989097387E-03,-6.133969784E+00
      2284, 7.000000216E-03,-4.027559422E-03,-7.958127186E-03,-6.514879704E+00
      2285, 7.000000216E-03,-3.945049830E-03,-8.025983348E-03,-6.073650360E+00
      2286, 7.000000216E-03,-4.038796760E-03,-7.868430577E-03,-5.936231613E+00
      2287, 7.000000216E-03,-4.170741420E-03,-8.081290871E-03,-5.949718952E+00
      2288, 7.000000216E-03,-4.106311128E-03,-7.963220589E-03,-6.546538830E+00
      2289, 7.000000216E-03,-4.184572026E-03,-7.939359173E-03,-5.995535374E+00
      2290, 7.000000216E-03,-3.988568671E-03,-7.955471054E-03,-6.357523441E+00
      2291, 7.000000216E-03,-4.137977026E-03,-8.042046800E-03,-6.390659332E+00
      2292, 7.000000216E-03,-4.149707966E-03,-7.932746783E-03,-6.237303257E+00
      2293, 7.000000216E-03,-4.090372473E-03,-8.135207929E-03,-5.776853561E+00
      2294, 7.000000216E-03,-4.013755824E-03,-7.876898162E-03,-5.942225933E+00
      2295, 7.000000216E-03,-4.151411355E-03,-7.901486941E-03,-6.026547432E+00
      2296, 7.000000216E-03,-3.982833121E-03,-8.028900251E-03,-6.361037731E+00
      2297, 7.000000216E-03,-4.064448178E-03,-7.996703498E-03,-6.629945755E+00
      2298, 7.000000216E-03,-4.141333979E-03,-8.001874201E-03,-6.460997581E+00
      2299, 7.000000216E-03,-3.941423260E-03,-8.060231805E-03,-5.895007133E+00
      2300, 7.000000216E-03,-4.144798964E-03,-7.964807563E-03,-6.399880886E+00
      2301, 7.000000216E-03,-4.137375858E-03,-8.078674786E-03,-6.185586452E+00
      2302, 7.000000216E-03,-3.986520693E-03,-7.991636172E-03,-6.419074059E+00
      2303, 7.000000216E-03,-4.103048705E-03,-7.999397814E-03,-6.597635746E+00
      2304, 7.000000216E-03,-4.097827710E-03,-8.106424473E-03,-6.085368156E+00
      2305, 7.000000216E-03,-3.976534121E-03,-8.065890521E-03,-6.158178806E+00
      2306, 7.000000216E-03,-4.025597125E-03,-7.994117215E-03,-6.572225571E+00
      2307, 7.000000216E-03,-4.055548459E-03,-8.129996248E-03,-5.865605354E+00
      2308, 7.000000216E-03,-4.058734048E-03,-8.100673556E-03,-6.184311390E+00
      2309, 7.000000216E-03,-4.100287333E-03,-8.037112653E-03,-6.538280964E+00
      2310, 7.000000216E-03,-4.022317473E-03,-8.030809462E-03,-6.524556160E+00
      2311, 7.000000216E-03,-4.059632774E-03,-8.067840710E-03,-6.429751396E+00
      2312, 7.000000216E-03,-4.098913167E-03,-8.072377183E-03,-6.366734982E+00
      2313, 7.000000216E-03,-4.018573556E-03,-8.067158982E-03,-6.360289097E+00
      2314, 7.000000216E-03,-4.134996329E-03,-8.110997267E-03,-5.915157795E+00
      2315, 7.000000216E-03,-4.061706364E-03,-8.033011109E-03,-6.580758095E+00
      2316, 7.000000216E-03,-4.021591041E-03,-8.098738268E-03,-6.149586201E+00
      2317, 7.000000216E-03,-4.022178706E-03,-8.124085143E-03,-5.862802982E+00
      2318, 7.000000216E-03,-3.967955709E-03,-8.097037673E-03,-5.876249790E+00
      2319, 7.000000216E-03,-3.994284663E-03,-8.110526018E-03,-5.907763958E+00
